#time state counter
3856.000000 1 7
3857.000000 1 7
3858.000000 1 7
3859.000000 1 7
3860.000000 1 7
3861.000000 1 7
3862.000000 1 7
3863.000000 1 7
3864.000000 1 7
3865.000000 1 7
3866.000000 1 7
3867.000000 1 7
3868.000000 1 7
3869.000000 1 7
3870.000000 1 7
3871.000000 1 7
3872.000000 1 7
3873.000000 1 7
3874.000000 1 7
3875.000000 1 7
3876.000000 1 7
3877.000000 1 7
3878.000000 1 7
3879.000000 1 7
3880.000000 1 7
3881.000000 1 7
3882.000000 1 7
3883.000000 1 7
3884.000000 1 7
3885.000000 1 7
3886.000000 1 7
3887.000000 1 7
3888.000000 1 7
3889.000000 1 7
3890.000000 1 7
3891.000000 1 7
3892.000000 1 7
3893.000000 1 7
3894.000000 1 7
3895.000000 1 7
3896.000000 1 7
3897.000000 1 7
3898.000000 1 7
3899.000000 1 7
3900.000000 1 7
3901.000000 1 7
3902.000000 1 7
3903.000000 1 7
3904.000000 1 7
3905.000000 1 7
3906.000000 1 7
3907.000000 1 7
3908.000000 1 7
3909.000000 1 7
3910.000000 1 7
3911.000000 1 7
3912.000000 1 7
3913.000000 1 7
3914.000000 1 7
3915.000000 1 7
3916.000000 1 7
3917.000000 1 7
3918.000000 1 7
3919.000000 1 7
3920.000000 1 7
3921.000000 1 7
3922.000000 1 7
3923.000000 1 7
3924.000000 1 7
3925.000000 1 7
3926.000000 1 7
3927.000000 1 7
3928.000000 1 7
3929.000000 1 7
3930.000000 1 7
3931.000000 1 7
3932.000000 1 7
3933.000000 1 7
3934.000000 1 7
3935.000000 5 7
3936.000000 5 7
3937.000000 5 7
3938.000000 5 7
3939.000000 5 7
3940.000000 5 7
3941.000000 5 7
3942.000000 5 7
3943.000000 5 7
3944.000000 5 7
3945.000000 5 7
3946.000000 5 7
3947.000000 5 7
3948.000000 5 7
3949.000000 5 7
3950.000000 5 7
3951.000000 5 7
3952.000000 5 7
3953.000000 5 7
3954.000000 5 7
3955.000000 5 7
3956.000000 5 7
3957.000000 5 7
3958.000000 5 7
3959.000000 5 7
3960.000000 5 7
3961.000000 5 7
3962.000000 5 7
3963.000000 5 7
3964.000000 1 7
3965.000000 1 7
3966.000000 1 7
3967.000000 1 7
3968.000000 1 7
3969.000000 1 7
3970.000000 1 7
3971.000000 1 7
3972.000000 1 7
3973.000000 1 7
3974.000000 1 7
3975.000000 3 7
3976.000000 3 7
3977.000000 3 7
3978.000000 3 7
3979.000000 3 7
3980.000000 3 7
3981.000000 3 7
3982.000000 3 7
3983.000000 3 7
3984.000000 3 7
3985.000000 3 7
3986.000000 3 7
3987.000000 3 7
3988.000000 3 7
3989.000000 3 7
3990.000000 3 7
3991.000000 3 7
3992.000000 3 7
3993.000000 3 7
3994.000000 3 7
3995.000000 3 7
3996.000000 1 7
3997.000000 1 7
3998.000000 1 7
3999.000000 1 7
4000.000000 1 7
4001.000000 1 7
4002.000000 2 7
4003.000000 2 7
4004.000000 2 7
4005.000000 2 7
4006.000000 2 7
4007.000000 2 7
4008.000000 2 7
4009.000000 2 7
4010.000000 2 7
4011.000000 2 7
4012.000000 2 7
4013.000000 2 7
4014.000000 2 7
4015.000000 2 7
4016.000000 2 7
4017.000000 2 7
4018.000000 2 7
4019.000000 2 7
4020.000000 2 7
4021.000000 2 7
4022.000000 2 7
4023.000000 2 7
4024.000000 2 7
4025.000000 2 7
4026.000000 2 7
4027.000000 2 7
4028.000000 2 7
4029.000000 2 7
4030.000000 2 7
4031.000000 2 7
4032.000000 1 7
4033.000000 1 7
4034.000000 2 7
4035.000000 2 7
4036.000000 2 7
4037.000000 2 7
4038.000000 2 7
4039.000000 2 7
4040.000000 2 7
4041.000000 2 7
4042.000000 2 7
4043.000000 2 7
4044.000000 2 7
4045.000000 2 7
4046.000000 2 7
4047.000000 2 7
4048.000000 2 7
4049.000000 2 7
4050.000000 2 7
4051.000000 2 7
4052.000000 2 7
4053.000000 2 7
4054.000000 2 7
4055.000000 2 7
4056.000000 2 7
4057.000000 2 7
4058.000000 2 7
4059.000000 2 7
4060.000000 2 7
4061.000000 2 7
4062.000000 2 7
4063.000000 2 7
4064.000000 2 7
4065.000000 2 7
4066.000000 2 7
4067.000000 2 7
4068.000000 2 7
4069.000000 2 7
4070.000000 2 7
4071.000000 2 7
4072.000000 2 7
4073.000000 2 7
4074.000000 2 7
4075.000000 2 7
4076.000000 2 7
4077.000000 2 7
4078.000000 2 7
4079.000000 2 7
4080.000000 2 7
4081.000000 2 7
4082.000000 2 7
4083.000000 2 7
4084.000000 2 7
4085.000000 2 7
4086.000000 2 7
4087.000000 2 7
4088.000000 2 7
4089.000000 2 7
4090.000000 2 7
4091.000000 1 7
4092.000000 1 7
4093.000000 1 7
4094.000000 1 7
4095.000000 1 7
4096.000000 1 7
4097.000000 1 7
4098.000000 1 7
4099.000000 1 7
4100.000000 1 7
4101.000000 1 7
4102.000000 1 7
4103.000000 1 7
4104.000000 1 7
4105.000000 1 7
4106.000000 1 7
4107.000000 1 7
4108.000000 1 7
4109.000000 1 7
4110.000000 1 7
4111.000000 1 7
4112.000000 1 7
4113.000000 1 7
4114.000000 1 7
4115.000000 1 7
4116.000000 1 7
4117.000000 1 7
4118.000000 1 7
4119.000000 1 7
4120.000000 1 7
4121.000000 1 7
4122.000000 1 7
4123.000000 1 7
4124.000000 1 7
4125.000000 1 7
4126.000000 5 7
4127.000000 5 7
4128.000000 5 7
4129.000000 5 7
4130.000000 5 7
4131.000000 5 7
4132.000000 5 7
4133.000000 5 7
4134.000000 5 7
4135.000000 5 7
4136.000000 5 7
4137.000000 5 7
4138.000000 5 7
4139.000000 5 7
4140.000000 6 7
4141.000000 6 7
4142.000000 6 7
4143.000000 6 7
4144.000000 6 7
4145.000000 6 7
4146.000000 6 7
4147.000000 6 7
4148.000000 6 7
4149.000000 6 7
4150.000000 6 7
4151.000000 6 7
4152.000000 6 7
4153.000000 6 7
4154.000000 6 7
4155.000000 6 7
4156.000000 6 7
4157.000000 6 7
4158.000000 6 7
4159.000000 6 7
4160.000000 6 7
4161.000000 6 7
4162.000000 6 7
4163.000000 6 7
4164.000000 6 7
4165.000000 6 7
4166.000000 6 7
4167.000000 6 7
4168.000000 6 7
4169.000000 5 7
4170.000000 5 7
4171.000000 5 7
4172.000000 5 7
4173.000000 5 7
4174.000000 5 7
4175.000000 5 7
4176.000000 5 7
4177.000000 5 7
4178.000000 5 7
4179.000000 5 7
4180.000000 5 7
4181.000000 5 7
4182.000000 5 7
4183.000000 5 7
4184.000000 5 7
4185.000000 5 7
4186.000000 5 7
4187.000000 5 7
4188.000000 5 7
4189.000000 5 7
4190.000000 5 7
4191.000000 5 7
4192.000000 5 7
4193.000000 5 7
4194.000000 5 7
4195.000000 5 7
4196.000000 5 7
4197.000000 5 7
4198.000000 5 7
4199.000000 5 7
4200.000000 5 7
4201.000000 5 7
4202.000000 5 7
4203.000000 5 7
4204.000000 5 7
4205.000000 5 7
4206.000000 5 7
4207.000000 5 7
4208.000000 5 7
4209.000000 5 7
4210.000000 5 7
4211.000000 5 7
4212.000000 5 7
4213.000000 5 7
4214.000000 5 7
4215.000000 5 7
4216.000000 5 7
4217.000000 5 7
4218.000000 5 7
4219.000000 5 7
4220.000000 5 7
4221.000000 5 7
4222.000000 5 7
4223.000000 5 7
4224.000000 5 7
4225.000000 5 7
4226.000000 5 7
4227.000000 5 7
4228.000000 5 7
4229.000000 5 7
4230.000000 5 7
4231.000000 5 7
4232.000000 5 7
4233.000000 5 7
4234.000000 5 7
4235.000000 5 7
4236.000000 5 7
4237.000000 5 7
4238.000000 5 7
4239.000000 5 7
4240.000000 5 7
4241.000000 5 7
4242.000000 5 7
4243.000000 5 7
4244.000000 5 7
4245.000000 5 7
4246.000000 5 7
4247.000000 5 7
4248.000000 5 7
4249.000000 5 7
4250.000000 5 7
4251.000000 5 7
4252.000000 5 7
4253.000000 5 7
4254.000000 5 7
4255.000000 5 7
4256.000000 5 7
4257.000000 5 7
4258.000000 5 7
4259.000000 5 7
4260.000000 5 7
4261.000000 5 7
4262.000000 5 7
4263.000000 5 7
4264.000000 5 7
4265.000000 5 7
4266.000000 5 7
4267.000000 5 7
4268.000000 5 7
4269.000000 5 7
4270.000000 5 7
4271.000000 5 7
4272.000000 5 7
4273.000000 5 7
4274.000000 5 7
4275.000000 5 7
4276.000000 5 7
4277.000000 5 7
4278.000000 5 7
4279.000000 5 7
4280.000000 5 7
4281.000000 5 7
4282.000000 5 7
4283.000000 5 7
4284.000000 1 7
4285.000000 1 7
4286.000000 1 7
4287.000000 1 7
4288.000000 1 7
4289.000000 1 7
4290.000000 1 7
4291.000000 1 7
4292.000000 1 7
4293.000000 1 7
4294.000000 1 7
4295.000000 1 7
4296.000000 1 7
4297.000000 1 7
4298.000000 1 7
4299.000000 1 7
4300.000000 1 7
4301.000000 1 7
4302.000000 1 7
4303.000000 3 7
4304.000000 3 7
4305.000000 3 7
4306.000000 3 7
4307.000000 3 7
4308.000000 3 7
4309.000000 3 7
4310.000000 3 7
4311.000000 1 7
4312.000000 1 7
4313.000000 1 7
4314.000000 1 7
4315.000000 1 7
4316.000000 1 7
4317.000000 1 7
4318.000000 1 7
4319.000000 1 7
4320.000000 3 7
4321.000000 3 7
4322.000000 3 7
4323.000000 3 7
4324.000000 3 7
4325.000000 3 7
4326.000000 3 7
4327.000000 3 7
4328.000000 3 7
4329.000000 3 7
4330.000000 3 7
4331.000000 3 7
4332.000000 3 7
4333.000000 3 7
4334.000000 3 7
4335.000000 3 7
4336.000000 3 7
4337.000000 3 7
4338.000000 3 7
4339.000000 3 7
4340.000000 3 7
4341.000000 3 7
4342.000000 3 7
4343.000000 3 7
4344.000000 3 7
4345.000000 3 7
4346.000000 3 7
4347.000000 3 7
4348.000000 3 7
4349.000000 3 7
4350.000000 3 7
4351.000000 3 7
4352.000000 3 7
4353.000000 3 7
4354.000000 3 7
4355.000000 3 7
4356.000000 3 7
4357.000000 3 7
4358.000000 3 7
4359.000000 3 7
4360.000000 3 7
4361.000000 3 7
4362.000000 3 7
4363.000000 3 7
4364.000000 3 7
4365.000000 3 7
4366.000000 3 7
4367.000000 3 7
4368.000000 3 7
4369.000000 3 7
4370.000000 3 7
4371.000000 3 7
4372.000000 3 7
4373.000000 3 7
4374.000000 3 7
4375.000000 3 7
4376.000000 3 7
4377.000000 3 7
4378.000000 3 7
4379.000000 3 7
4380.000000 3 7
4381.000000 3 7
4382.000000 3 7
4383.000000 3 7
4384.000000 3 7
4385.000000 3 7
4386.000000 3 7
4387.000000 3 7
4388.000000 3 7
4389.000000 3 7
4390.000000 3 7
4391.000000 3 7
4392.000000 3 7
4393.000000 3 7
4394.000000 3 7
4395.000000 3 7
4396.000000 3 7
4397.000000 3 7
4398.000000 3 7
4399.000000 3 7
4400.000000 3 7
4401.000000 3 7
4402.000000 3 7
4403.000000 3 7
4404.000000 3 7
4405.000000 3 7
4406.000000 3 7
4407.000000 3 7
4408.000000 3 7
4409.000000 3 7
4410.000000 3 7
4411.000000 3 7
4412.000000 3 7
4413.000000 3 7
4414.000000 3 7
4415.000000 3 7
4416.000000 3 7
4417.000000 3 7
4418.000000 3 7
4419.000000 3 7
4420.000000 3 7
4421.000000 3 7
4422.000000 3 7
4423.000000 3 7
4424.000000 3 7
4425.000000 3 7
4426.000000 3 7
4427.000000 3 7
4428.000000 3 7
4429.000000 3 7
4430.000000 3 7
4431.000000 3 7
4432.000000 3 7
4433.000000 3 7
4434.000000 3 7
4435.000000 3 7
4436.000000 3 7
4437.000000 3 7
4438.000000 3 7
4439.000000 3 7
4440.000000 3 7
4441.000000 3 7
4442.000000 3 7
4443.000000 3 7
4444.000000 3 7
4445.000000 3 7
4446.000000 3 7
4447.000000 3 7
4448.000000 3 7
4449.000000 3 7
4450.000000 3 7
4451.000000 3 7
4452.000000 3 7
4453.000000 3 7
4454.000000 3 7
4455.000000 3 7
4456.000000 3 7
4457.000000 3 7
4458.000000 3 7
4459.000000 3 7
4460.000000 3 7
4461.000000 3 7
4462.000000 3 7
4463.000000 3 7
4464.000000 3 7
4465.000000 3 7
4466.000000 3 7
4467.000000 3 7
4468.000000 3 7
4469.000000 3 7
4470.000000 3 7
4471.000000 3 7
4472.000000 3 7
4473.000000 7 7
4474.000000 7 7
4475.000000 7 7
4476.000000 7 7
4477.000000 7 7
4478.000000 7 7
4479.000000 7 7
4480.000000 7 7
4481.000000 7 7
4482.000000 7 7
4483.000000 7 7
4484.000000 7 7
4485.000000 7 7
4486.000000 7 7
4487.000000 7 7
4488.000000 7 7
4489.000000 7 7
4490.000000 7 7
4491.000000 7 7
4492.000000 5 7
4493.000000 5 7
4494.000000 5 7
4495.000000 5 7
4496.000000 5 7
4497.000000 5 7
4498.000000 5 7
4499.000000 5 7
4500.000000 5 7
4501.000000 5 7
4502.000000 5 7
4503.000000 1 7
4504.000000 1 7
4505.000000 1 7
4506.000000 1 7
4507.000000 1 7
4508.000000 1 7
4509.000000 1 7
4510.000000 1 7
4511.000000 1 7
4512.000000 1 7
4513.000000 1 7
4514.000000 1 7
4515.000000 1 7
4516.000000 1 7
4517.000000 1 7
4518.000000 1 7
4519.000000 1 7
4520.000000 1 7
4521.000000 1 7
4522.000000 1 7
4523.000000 1 7
4524.000000 1 7
4525.000000 1 7
4526.000000 1 7
4527.000000 2 7
4528.000000 2 7
4529.000000 2 7
4530.000000 2 7
4531.000000 2 7
4532.000000 2 7
4533.000000 2 7
4534.000000 2 7
4535.000000 2 7
4536.000000 2 7
4537.000000 2 7
4538.000000 2 7
4539.000000 2 7
4540.000000 2 7
4541.000000 2 7
4542.000000 2 7
4543.000000 2 7
4544.000000 2 7
4545.000000 2 7
4546.000000 2 7
4547.000000 2 7
4548.000000 2 7
4549.000000 2 7
4550.000000 2 7
4551.000000 2 7
4552.000000 2 7
4553.000000 2 7
4554.000000 2 7
4555.000000 2 7
4556.000000 2 7
4557.000000 2 7
4558.000000 2 7
4559.000000 2 7
4560.000000 2 7
4561.000000 2 7
4562.000000 2 7
4563.000000 2 7
4564.000000 2 7
4565.000000 2 7
4566.000000 2 7
4567.000000 2 7
4568.000000 2 7
4569.000000 2 7
4570.000000 2 7
4571.000000 2 7
4572.000000 2 7
4573.000000 2 7
4574.000000 2 7
4575.000000 2 7
4576.000000 2 7
4577.000000 2 7
4578.000000 2 7
4579.000000 2 7
4580.000000 2 7
4581.000000 2 7
4582.000000 2 7
4583.000000 2 7
4584.000000 2 7
4585.000000 2 7
4586.000000 2 7
4587.000000 2 7
4588.000000 2 7
4589.000000 2 7
4590.000000 2 7
4591.000000 2 7
4592.000000 2 7
4593.000000 2 7
4594.000000 2 7
4595.000000 2 7
4596.000000 2 7
4597.000000 2 7
4598.000000 2 7
4599.000000 2 7
4600.000000 2 7
4601.000000 2 7
4602.000000 2 7
4603.000000 2 7
4604.000000 2 7
4605.000000 2 7
4606.000000 2 7
4607.000000 2 7
4608.000000 2 7
4609.000000 2 7
4610.000000 2 7
4611.000000 2 7
4612.000000 2 7
4613.000000 2 7
4614.000000 2 7
4615.000000 2 7
4616.000000 2 7
4617.000000 2 7
4618.000000 2 7
4619.000000 2 7
4620.000000 2 7
4621.000000 2 7
4622.000000 2 7
4623.000000 2 7
4624.000000 2 7
4625.000000 2 7
4626.000000 2 7
4627.000000 2 7
4628.000000 2 7
4629.000000 2 7
4630.000000 2 7
4631.000000 2 7
4632.000000 2 7
4633.000000 2 7
4634.000000 2 7
4635.000000 2 7
4636.000000 2 7
4637.000000 2 7
4638.000000 2 7
4639.000000 2 7
4640.000000 2 7
4641.000000 2 7
4642.000000 2 7
4643.000000 2 7
4644.000000 2 7
4645.000000 2 7
4646.000000 2 7
4647.000000 2 7
4648.000000 2 7
4649.000000 2 7
4650.000000 2 7
4651.000000 2 7
4652.000000 2 7
4653.000000 2 7
4654.000000 2 7
4655.000000 2 7
4656.000000 2 7
4657.000000 2 7
4658.000000 2 7
4659.000000 2 7
4660.000000 2 7
4661.000000 1 7
4662.000000 1 7
4663.000000 1 7
4664.000000 1 7
4665.000000 1 7
4666.000000 1 7
4667.000000 1 7
4668.000000 1 7
4669.000000 2 7
4670.000000 2 7
4671.000000 2 7
4672.000000 2 7
4673.000000 2 7
4674.000000 2 7
4675.000000 2 7
4676.000000 2 7
4677.000000 2 7
4678.000000 2 7
4679.000000 2 7
4680.000000 2 7
4681.000000 2 7
4682.000000 2 7
4683.000000 2 7
4684.000000 2 7
4685.000000 2 7
4686.000000 2 7
4687.000000 2 7
4688.000000 2 7
4689.000000 2 7
4690.000000 2 7
4691.000000 2 7
4692.000000 2 7
4693.000000 2 7
4694.000000 2 7
4695.000000 2 7
4696.000000 2 7
4697.000000 2 7
4698.000000 2 7
4699.000000 2 7
4700.000000 2 7
4701.000000 2 7
4702.000000 2 7
4703.000000 4 7
4704.000000 4 7
4705.000000 4 7
4706.000000 4 7
4707.000000 4 7
4708.000000 4 7
4709.000000 4 7
4710.000000 4 7
4711.000000 4 7
4712.000000 4 7
4713.000000 4 7
4714.000000 4 7
4715.000000 4 7
4716.000000 4 7
4717.000000 4 7
4718.000000 4 7
4719.000000 4 7
4720.000000 4 7
4721.000000 4 7
4722.000000 4 7
4723.000000 4 7
4724.000000 4 7
4725.000000 4 7
4726.000000 4 7
4727.000000 4 7
4728.000000 4 7
4729.000000 4 7
4730.000000 4 7
4731.000000 4 7
4732.000000 4 7
4733.000000 4 7
4734.000000 4 7
4735.000000 4 7
4736.000000 4 7
4737.000000 4 7
4738.000000 4 7
4739.000000 4 7
4740.000000 4 7
4741.000000 4 7
4742.000000 2 7
4743.000000 2 7
4744.000000 2 7
4745.000000 2 7
4746.000000 2 7
4747.000000 2 7
4748.000000 2 7
4749.000000 2 7
4750.000000 2 7
4751.000000 2 7
4752.000000 2 7
4753.000000 2 7
4754.000000 2 7
4755.000000 2 7
4756.000000 2 7
4757.000000 2 7
4758.000000 2 7
4759.000000 2 7
4760.000000 2 7
4761.000000 2 7
4762.000000 2 7
4763.000000 2 7
4764.000000 2 7
4765.000000 2 7
4766.000000 2 7
4767.000000 2 7
4768.000000 2 7
4769.000000 2 7
4770.000000 2 7
4771.000000 2 7
4772.000000 2 7
4773.000000 2 7
4774.000000 2 7
4775.000000 2 7
4776.000000 2 7
4777.000000 2 7
4778.000000 2 7
4779.000000 2 7
4780.000000 2 7
4781.000000 2 7
4782.000000 2 7
4783.000000 2 7
4784.000000 2 7
4785.000000 2 7
4786.000000 2 7
4787.000000 2 7
4788.000000 2 7
4789.000000 2 7
4790.000000 2 7
4791.000000 2 7
4792.000000 2 7
4793.000000 2 7
4794.000000 2 7
4795.000000 2 7
4796.000000 2 7
4797.000000 2 7
4798.000000 2 7
4799.000000 2 7
4800.000000 2 7
4801.000000 2 7
4802.000000 2 7
4803.000000 2 7
4804.000000 2 7
4805.000000 2 7
4806.000000 2 7
4807.000000 2 7
4808.000000 2 7
4809.000000 2 7
4810.000000 2 7
4811.000000 2 7
4812.000000 2 7
4813.000000 2 7
4814.000000 2 7
4815.000000 2 7
4816.000000 2 7
4817.000000 2 7
4818.000000 2 7
4819.000000 2 7
4820.000000 2 7
4821.000000 2 7
4822.000000 2 7
4823.000000 2 7
4824.000000 2 7
4825.000000 2 7
4826.000000 2 7
4827.000000 2 7
4828.000000 2 7
4829.000000 2 7
4830.000000 2 7
4831.000000 2 7
4832.000000 2 7
4833.000000 2 7
4834.000000 2 7
4835.000000 2 7
4836.000000 2 7
4837.000000 2 7
4838.000000 2 7
4839.000000 2 7
4840.000000 2 7
4841.000000 2 7
4842.000000 2 7
4843.000000 2 7
4844.000000 2 7
4845.000000 2 7
4846.000000 2 7
4847.000000 2 7
4848.000000 2 7
4849.000000 2 7
4850.000000 2 7
4851.000000 2 7
4852.000000 2 7
4853.000000 2 7
4854.000000 2 7
4855.000000 2 7
4856.000000 2 7
4857.000000 1 7
4858.000000 1 7
4859.000000 1 7
4860.000000 1 7
4861.000000 1 7
4862.000000 1 7
4863.000000 1 7
4864.000000 1 7
4865.000000 1 7
4866.000000 1 7
4867.000000 1 7
4868.000000 1 7
4869.000000 1 7
4870.000000 1 7
4871.000000 1 7
4872.000000 1 7
4873.000000 1 7
4874.000000 1 7
4875.000000 1 7
4876.000000 1 7
4877.000000 1 7
4878.000000 1 7
4879.000000 1 7
4880.000000 1 7
4881.000000 1 7
4882.000000 1 7
4883.000000 1 7
4884.000000 1 7
4885.000000 1 7
4886.000000 1 7
4887.000000 1 7
4888.000000 1 7
4889.000000 1 7
4890.000000 1 7
4891.000000 1 7
4892.000000 1 7
4893.000000 1 7
4894.000000 1 7
4895.000000 1 7
4896.000000 1 7
4897.000000 1 7
4898.000000 1 7
4899.000000 1 7
4900.000000 1 7
4901.000000 1 7
4902.000000 1 7
4903.000000 1 7
4904.000000 1 7
4905.000000 1 7
4906.000000 1 7
4907.000000 1 7
4908.000000 1 7
4909.000000 1 7
4910.000000 1 7
4911.000000 1 7
4912.000000 1 7
4913.000000 1 7
4914.000000 1 7
4915.000000 1 7
4916.000000 1 7
4917.000000 1 7
4918.000000 1 7
4919.000000 1 7
4920.000000 1 7
4921.000000 1 7
4922.000000 1 7
4923.000000 1 7
4924.000000 1 7
4925.000000 1 7
4926.000000 1 7
4927.000000 1 7
4928.000000 1 7
4929.000000 1 7
4930.000000 1 7
4931.000000 1 7
4932.000000 1 7
4933.000000 1 7
4934.000000 1 7
4935.000000 1 7
4936.000000 1 7
4937.000000 1 7
4938.000000 1 7
4939.000000 1 7
4940.000000 1 7
4941.000000 1 7
4942.000000 1 7
4943.000000 1 7
4944.000000 1 7
4945.000000 1 7
4946.000000 1 7
4947.000000 1 7
4948.000000 1 7
4949.000000 1 7
4950.000000 1 7
4951.000000 1 7
4952.000000 1 7
4953.000000 1 7
4954.000000 1 7
4955.000000 1 7
4956.000000 1 7
4957.000000 1 7
4958.000000 1 7
4959.000000 1 7
4960.000000 1 7
4961.000000 1 7
4962.000000 1 7
4963.000000 1 7
4964.000000 1 7
4965.000000 1 7
4966.000000 1 7
4967.000000 1 7
4968.000000 1 7
4969.000000 1 7
4970.000000 1 7
4971.000000 1 7
4972.000000 1 7
4973.000000 1 7
4974.000000 1 7
4975.000000 1 7
4976.000000 1 7
4977.000000 1 7
4978.000000 1 7
4979.000000 1 7
4980.000000 1 7
4981.000000 1 7
4982.000000 1 7
4983.000000 1 7
4984.000000 1 7
4985.000000 1 7
4986.000000 1 7
4987.000000 1 7
4988.000000 1 7
4989.000000 1 7
4990.000000 1 7
4991.000000 1 7
4992.000000 1 7
4993.000000 1 7
4994.000000 1 7
4995.000000 1 7
4996.000000 1 7
4997.000000 1 7
4998.000000 2 7
4999.000000 2 7
5000.000000 2 7
5001.000000 2 7
5002.000000 2 7
5003.000000 2 7
5004.000000 2 7
5005.000000 2 7
5006.000000 2 7
5007.000000 2 7
5008.000000 2 7
5009.000000 2 7
5010.000000 1 7
5011.000000 1 7
5012.000000 1 7
5013.000000 1 7
5014.000000 1 7
5015.000000 1 7
5016.000000 1 7
5017.000000 1 7
5018.000000 1 7
5019.000000 1 7
5020.000000 1 7
5021.000000 1 7
5022.000000 1 7
5023.000000 1 7
5024.000000 1 7
5025.000000 1 7
5026.000000 1 7
5027.000000 1 7
5028.000000 1 7
5029.000000 1 7
5030.000000 1 7
5031.000000 1 7
5032.000000 1 7
5033.000000 1 7
5034.000000 1 7
5035.000000 1 7
5036.000000 1 7
5037.000000 1 7
5038.000000 1 7
5039.000000 1 7
5040.000000 1 7
5041.000000 1 7
5042.000000 1 7
5043.000000 1 7
5044.000000 1 7
5045.000000 1 7
5046.000000 1 7
5047.000000 1 7
5048.000000 1 7
5049.000000 1 7
5050.000000 1 7
5051.000000 1 7
5052.000000 1 7
5053.000000 1 7
5054.000000 1 7
5055.000000 1 7
5056.000000 1 7
5057.000000 1 7
5058.000000 1 7
5059.000000 1 7
5060.000000 1 7
5061.000000 1 7
5062.000000 1 7
5063.000000 1 7
5064.000000 1 7
5065.000000 1 7
5066.000000 1 7
5067.000000 1 7
5068.000000 1 7
5069.000000 1 7
5070.000000 1 7
5071.000000 1 7
5072.000000 1 7
5073.000000 1 7
5074.000000 1 7
5075.000000 1 7
5076.000000 1 7
5077.000000 1 7
5078.000000 1 7
5079.000000 1 7
5080.000000 1 7
5081.000000 1 7
5082.000000 1 7
5083.000000 1 7
5084.000000 1 7
5085.000000 2 7
5086.000000 2 7
5087.000000 2 7
5088.000000 2 7
5089.000000 2 7
5090.000000 2 7
5091.000000 2 7
5092.000000 2 7
5093.000000 2 7
5094.000000 1 7
5095.000000 1 7
5096.000000 1 7
5097.000000 1 7
5098.000000 1 7
5099.000000 1 7
5100.000000 1 7
5101.000000 1 7
5102.000000 1 7
5103.000000 1 7
5104.000000 1 7
5105.000000 1 7
5106.000000 3 7
5107.000000 3 7
5108.000000 3 7
5109.000000 3 7
5110.000000 3 7
5111.000000 3 7
5112.000000 3 7
5113.000000 3 7
5114.000000 3 7
5115.000000 3 7
5116.000000 3 7
5117.000000 3 7
5118.000000 3 7
5119.000000 3 7
5120.000000 3 7
5121.000000 3 7
5122.000000 3 7
5123.000000 3 7
5124.000000 3 7
5125.000000 3 7
5126.000000 1 7
5127.000000 1 7
5128.000000 1 7
5129.000000 3 7
5130.000000 3 7
5131.000000 3 7
5132.000000 3 7
5133.000000 3 7
5134.000000 3 7
5135.000000 3 7
5136.000000 3 7
5137.000000 3 7
5138.000000 3 7
5139.000000 3 7
5140.000000 3 7
5141.000000 3 7
5142.000000 3 7
5143.000000 3 7
5144.000000 3 7
5145.000000 3 7
5146.000000 3 7
5147.000000 3 7
5148.000000 3 7
5149.000000 3 7
5150.000000 3 7
5151.000000 3 7
5152.000000 1 7
5153.000000 1 7
5154.000000 1 7
5155.000000 1 7
5156.000000 1 7
5157.000000 1 7
5158.000000 1 7
5159.000000 1 7
5160.000000 2 7
5161.000000 2 7
5162.000000 2 7
5163.000000 2 7
5164.000000 2 7
5165.000000 2 7
5166.000000 2 7
5167.000000 2 7
5168.000000 2 7
5169.000000 2 7
5170.000000 2 7
5171.000000 2 7
5172.000000 2 7
5173.000000 2 7
5174.000000 2 7
5175.000000 2 7
5176.000000 2 7
5177.000000 2 7
5178.000000 2 7
5179.000000 2 7
5180.000000 2 7
5181.000000 2 7
5182.000000 2 7
5183.000000 2 7
5184.000000 2 7
5185.000000 2 7
5186.000000 2 7
5187.000000 2 7
5188.000000 2 7
5189.000000 2 7
5190.000000 2 7
5191.000000 2 7
5192.000000 2 7
5193.000000 2 7
5194.000000 2 7
5195.000000 2 7
5196.000000 2 7
5197.000000 2 7
5198.000000 2 7
5199.000000 2 7
5200.000000 2 7
5201.000000 2 7
5202.000000 2 7
5203.000000 2 7
5204.000000 2 7
5205.000000 2 7
5206.000000 2 7
5207.000000 1 7
5208.000000 1 7
5209.000000 1 7
5210.000000 1 7
5211.000000 1 7
5212.000000 1 7
5213.000000 1 7
5214.000000 1 7
5215.000000 1 7
5216.000000 1 7
5217.000000 1 7
5218.000000 1 7
5219.000000 1 7
5220.000000 1 7
5221.000000 1 7
5222.000000 1 7
5223.000000 1 7
5224.000000 1 7
5225.000000 1 7
5226.000000 1 7
5227.000000 1 7
5228.000000 1 7
5229.000000 1 7
5230.000000 1 7
5231.000000 1 7
5232.000000 1 7
5233.000000 1 7
5234.000000 1 7
5235.000000 2 7
5236.000000 2 7
5237.000000 2 7
5238.000000 2 7
5239.000000 2 7
5240.000000 2 7
5241.000000 2 7
5242.000000 2 7
5243.000000 2 7
5244.000000 2 7
5245.000000 2 7
5246.000000 2 7
5247.000000 2 7
5248.000000 2 7
5249.000000 2 7
5250.000000 2 7
5251.000000 2 7
5252.000000 2 7
5253.000000 2 7
5254.000000 2 7
